State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,12,PRABHAG NO 12 ,,,NOTA,,,,,,,u10003,,,,381,12,,11,21747,1.752,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,Singh Vidyarthi Balister,,,,,,,1605,Bhartiya Janata Party,BJP,,13113,1,,13,25290,51.851,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,KADAM RAJESH NANDKUMAR,,,,,,,18691,Shivsena,SHS,,5907,2,,13,25290,23.357,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,PATIL VINAY GHANSHYAM,,,,,,,1605,Indian National Congress,BJP,,3632,3,,13,25290,14.361,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,inamdar tajuddin badiuddin,,,,,,,5792,Nationalist Congress Party,NCP,,808,4,,13,25290,3.195,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,SOLANKI VINOD JIVA,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,579,5,,13,25290,2.289,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,PATIL MAYUR VASANT,,,,,,,10809,Independent,IND,,224,6,,13,25290,0.886,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,KHAN ABDULWAFA HABIB,,,,,,,7425,Samajwadi Party,SP,,132,7,,13,25290,0.522,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,Pandey Dinesh Ramashankar,,,,,,,10809,Independent,IND,,114,8,,13,25290,0.451,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,Dhumadiya Raju Santosh,,,,,,,7682,Sardar Vallbhbhai Patel Party,SVPP,,102,9,,13,25290,0.403,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,SONAVANE LILAVATI SHRINIWAS,,,,,,,10809,Independent,IND,,81,10,,13,25290,0.32,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,MALLAH RAJESH RAMKISAN,,,,,,,16651,Bahujan Samaj Party,BSP,,52,11,,13,25290,0.206,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,PATIL SATISH RAMCHANDRA,,,,,,,9677,Bahujan Vikas Aghadi,BVA,,42,12,,13,25290,0.166,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,INAMDAR NASIMUDDIN BADIUDDIN,,,,,,,10809,Independent,IND,,16,13,,13,25290,0.063,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,13,PRABHAG NO 13 ,,,NOTA,,,,,,,u10003,,,,488,14,,13,25290,1.93,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,14,PRABHAG NO 14 ,,,Patil Asawari Anil,,,,,,,1605,Bhartiya Janata Party,BJP,,8321,1,,6,20831,39.945,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,14,PRABHAG NO 14 ,,,KADAM BHARTI CHETAN,,,,,,,18691,Shivsena,SHS,,7180,2,,6,20831,34.468,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,14,PRABHAG NO 14 ,,,GUJAR NISHA SANDEEP,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,2224,3,,6,20831,10.676,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,14,PRABHAG NO 14 ,,,MESTRY RASHMI YASHWANT,,,,,,,1605,Indian National Congress,BJP,,1844,4,,6,20831,8.852,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,14,PRABHAG NO 14 ,,,NIKAM SHUBHANGI SANTOSH,,,,,,,5792,Nationalist Congress Party,NCP,,650,5,,6,20831,3.12,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,14,PRABHAG NO 14 ,,,JADHAV DAIVATA LAXMAN,,,,,,,24549,Sambhaji Brigade,SBBGP,,87,6,,6,20831,0.418,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,14,PRABHAG NO 14 ,,,NOTA,,,,,,,u10003,,,,525,7,,6,20831,2.52,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,SHAH PRAVIN RIKHAVCHAND,,,,,,,1605,Bhartiya Janata Party,BJP,,22860,1,,7,31177,73.323,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,DHANAK PARESHBHAI BABUBHAI,,,,,,,18691,Shivsena,SHS,,3304,2,,7,31177,10.598,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,GOSALIA MEHUL AJIT,,,,,,,1605,Indian National Congress,BJP,,2711,3,,7,31177,8.696,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,BHOIR MAHESH VINOD,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,939,4,,7,31177,3.012,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,MISHRA NARAYAN RAMKEDAR,,,,,,,16651,Bahujan Samaj Party,BSP,,217,5,,7,31177,0.696,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,MAHADIK ABHIJIT VIJAY,,,,,,,10809,Independent,IND,,212,6,,7,31177,0.68,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,NAYAGAM BALAGANAPATHI THOMAS,,,,,,,10809,Independent,IND,,65,7,,7,31177,0.208,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,15,PRABHAG NO 15 ,,,NOTA,,,,,,,u10003,,,,869,8,,7,31177,2.787,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,16,PRABHAG NO 16 ,,,Khedkar Anjali Arun,,,,,,,1605,Bhartiya Janata Party,BJP,,9465,1,,6,28418,33.306,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,16,PRABHAG NO 16 ,,,DANDEKAR PRITI SANDESH,,,,,,,18691,Shivsena,SHS,,7554,2,,6,28418,26.582,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,16,PRABHAG NO 16 ,,,SHETTY VIJAYALAXMI NARAYAN,,,,,,,1605,Indian National Congress,BJP,,6676,3,,6,28418,23.492,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,16,PRABHAG NO 16 ,,,Bacche Manisha Navnath,,,,,,,5792,Nationalist Congress Party,NCP,,1852,4,,6,28418,6.517,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,16,PRABHAG NO 16 ,,,NIVALE RESHMA SHANKAR,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1724,5,,6,28418,6.067,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,16,PRABHAG NO 16 ,,,IJAGAJ POONAM NITESH,,,,,,,16651,Bahujan Samaj Party,BSP,,632,6,,6,28418,2.224,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,16,PRABHAG NO 16 ,,,NOTA,,,,,,,u10003,,,,515,7,,6,28418,1.812,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,17,PRABHAG NO 17 ,,,DOSHI BINA PARESH,,,,,,,1605,Bhartiya Janata Party,BJP,,14414,1,,5,25113,57.397,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,17,PRABHAG NO 17 ,,,SANGORE SHILPA SAURABH,,,,,,,18691,Shivsena,SHS,,4822,2,,5,25113,19.201,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,17,PRABHAG NO 17 ,,,RANE PRAGATI PRATAPSINH,,,,,,,1605,Indian National Congress,BJP,,4310,3,,5,25113,17.162,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,17,PRABHAG NO 17 ,,,VED KHUSHBOO MAHENDRA,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,700,4,,5,25113,2.787,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,17,PRABHAG NO 17 ,,,KAMAT MEERA SADANAND,,,,,,,10809,Independent,IND,,336,5,,5,25113,1.338,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,17,PRABHAG NO 17 ,,,NOTA,,,,,,,u10003,,,,531,6,,5,25113,2.114,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,Doshi Sandhya Vipul,,,,,,,18691,Shivsena,SHS,,9815,1,,8,24134,40.669,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,AMBARE SUMESH GOPAL,,,,,,,1605,Bhartiya Janata Party,BJP,,8044,2,,8,24134,33.331,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,More Kabirdas Dnyandeo,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,3841,3,,8,24134,15.915,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,PANDIT DILIP BAGARAM,,,,,,,1605,Indian National Congress,BJP,,974,4,,8,24134,4.036,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,KONDVILKAR TEJAS VITTHAL,,,,,,,5792,Nationalist Congress Party,NCP,,341,5,,8,24134,1.413,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,Agarwal Manish Vedprakash,,,,,,,10809,Independent,IND,,284,6,,8,24134,1.177,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,WAGHMARE SANJAY SAYAJI,,,,,,,16651,Bahujan Samaj Party,BSP,,281,7,,8,24134,1.164,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,SHELAR AMAR DNYANESHWAR,,,,,,,10809,Independent,IND,,179,8,,8,24134,0.742,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,18,PRABHAG NO 18 ,,,NOTA,,,,,,,u10003,,,,375,9,,8,24134,1.554,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,Gudekar Shubhada Subhash,,,,,,,18691,Shivsena,SHS,,10817,1,,7,25720,42.057,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,TAKKE RESHMA RAVINDRA,,,,,,,1605,Bhartiya Janata Party,BJP,,8687,2,,7,25720,33.775,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,RAJHANS SANSKRUTI SATYANARAYAN,,,,,,,1605,Indian National Congress,BJP,,2198,3,,7,25720,8.546,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,KARANDE SANGEETA SHANTARAM,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1298,4,,7,25720,5.047,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,GAWALI JAYASHRI SANTOSH,,,,,,,5792,Nationalist Congress Party,NCP,,1124,5,,7,25720,4.37,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,SAPKALE SARASWATI RAMESH,,,,,,,12285,Republican Party of India (A),RPI(A),,790,6,,7,25720,3.072,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,DANDEKAR MANGAL VAMAN,,,,,,,16651,Bahujan Samaj Party,BSP,,385,7,,7,25720,1.497,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,19,PRABHAG NO 19 ,,,NOTA,,,,,,,u10003,,,,421,8,,7,25720,1.637,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,TAWDE DEEPAK PARSHURAM,,,,,,,1605,Bhartiya Janata Party,BJP,,6856,1,,14,18163,37.747,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,SURVE SUDHAKAR PARSHURAM,,,,,,,18691,Shivsena,SHS,,4360,2,,14,18163,24.005,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,PATIL VINAYAK NANA,,,,,,,5792,Nationalist Congress Party,NCP,,2037,3,,14,18163,11.215,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,CHAUDHARY MOHAMMADHAROON MOHAMMADYUNUS,,,,,,,7425,Samajwadi Party,SP,,1627,4,,14,18163,8.958,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,DUBEY LALJI GAJANAN,,,,,,,1605,Indian National Congress,BJP,,934,5,,14,18163,5.142,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,KADAM RAJENDRA GANPAT,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,886,6,,14,18163,4.878,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,Khan Yusuf MohammadUmar,,,,,,,10809,Independent,IND,,423,7,,14,18163,2.329,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,AZMI SHAMIM SADRUDDIN,,,,,,,706,All India Majlis e Ittehadul Muslimeen,AIMIM,,414,8,,14,18163,2.279,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,MOHD AZHARUDDIN AMIRUDDIN,,,,,,,9677,Bahujan Vikas Aghadi,BVA,,143,9,,14,18163,0.787,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,YADAV VIJAYSHANKAR LALJI,,,,,,,16651,Bahujan Samaj Party,BSP,,100,10,,14,18163,0.551,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,ShaikhMansuri Fatehmohammed Mohammedraza,,,,,,,10809,Independent,IND,,82,11,,14,18163,0.451,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,Usmani MaqsoodAlam SirajulHaq,,,,,,,10809,Independent,IND,,65,12,,14,18163,0.358,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,MISHRA KRISHNA RAVINDRA,,,,,,,10809,Independent,IND,,43,13,,14,18163,0.237,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,KOKANE ANIL HARISHCHANDRA,,,,,,,12285,Republican Party of India (A),RPI(A),,9,14,,14,18163,0.05,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,20,PRABHAG NO 20 ,,,NOTA,,,,,,,u10003,,,,184,15,,14,18163,1.013,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,21,PRABHAG NO 21 ,,,Girkar Shailaja Vijay,,,,,,,1605,Bhartiya Janata Party,BJP,,15344,1,,4,23918,64.153,,,23918,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,21,Ward no. 21 ,,,Girkar Pratibha Yogesh,,,,,,,1605,Bhartiya Janata Party,BJP,,9591,1,,2,11804,81.252,,,11804,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,21,PRABHAG NO 21 ,,,MISTRY JAYASHREE ANIL,,,,,,,18691,Shivsena,SHS,,5000,2,,4,23918,20.905,,,23918,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,21,Ward no. 21 ,,,MADHALE NILAM VISHAL,,,,,,,1605,Indian National Congress,BJP,,1984,2,,2,11804,16.808,,,11804,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,21,PRABHAG NO 21 ,,,Bhandari Minakshi Jayesh,,,,,,,1605,Indian National Congress,BJP,,2364,3,,4,23918,9.884,,,23918,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,21,Ward no. 21 ,,,NOTA,,,,,,,u10003,,,,229,3,,2,11804,1.94,,,11804,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,21,PRABHAG NO 21 ,,,KULKARNI SEEMA PRADEEP,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,768,4,,4,23918,3.211,,,23918,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,21,PRABHAG NO 21 ,,,NOTA,,,,,,,u10003,,,,442,5,,4,23918,1.848,,,23918,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,22,PRABHAG NO 22 ,,,More Priyanka Prafull,,,,,,,1605,Bhartiya Janata Party,BJP,,14570,1,,5,23957,60.817,,,23957,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,22,PRABHAG NO 22 ,,,PRASADE SUVARNA SUBHASH,,,,,,,18691,Shivsena,SHS,,4313,2,,5,23957,18.003,,,23957,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,22,PRABHAG NO 22 ,,,MADHALE NILAM VISHAL,,,,,,,1605,Indian National Congress,BJP,,2624,3,,5,23957,10.953,,,23957,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,22,PRABHAG NO 22 ,,,MANWACHARYA POOJA KUNAL,,,,,,,5792,Nationalist Congress Party,NCP,,1183,4,,5,23957,4.938,,,23957,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,22,PRABHAG NO 22 ,,,GHADI PAYAL PANDURANG,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,806,5,,5,23957,3.364,,,23957,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,22,PRABHAG NO 22 ,,,NOTA,,,,,,,u10003,,,,461,6,,5,23957,1.924,,,23957,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,JHA SHIVKUMAR BASUKINATH,,,,,,,1605,Bhartiya Janata Party,BJP,,7197,1,,20,21450,33.552,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,SINGH SHIVSAHAY HANUMANPRASAD,,,,,,,1605,Indian National Congress,BJP,,4567,2,,20,21450,21.291,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,Sawant Ashok Vasudev,,,,,,,18691,Shivsena,SHS,,4070,3,,20,21450,18.974,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,Patel Sanjay Nagindas,,,,,,,10809,Independent,IND,,1064,4,,20,21450,4.96,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,MISHRA RAGHVENDRA BALIRAJ,,,,,,,10809,Independent,IND,,1057,5,,20,21450,4.928,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,Singh Jitendra Satyanarayan,,,,,,,10809,Independent,IND,,841,6,,20,21450,3.921,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,JHA SANTOSH RAMAKANT,,,,,,,10809,Independent,IND,,556,7,,20,21450,2.592,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,SALVI GAJANAN SHANTARAM,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,299,8,,20,21450,1.394,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,CHAUDHARI TILAKKUMAR RAMNARESH,,,,,,,10809,Independent,IND,,262,9,,20,21450,1.221,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,CHAVAN KISHOR DHONDU,,,,,,,9677,Bahujan Vikas Aghadi,BVA,,235,10,,20,21450,1.096,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,DUBEY ATMARAM SHYAMNARAYAN,,,,,,,10809,Independent,IND,,210,11,,20,21450,0.979,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,JADHAV RAGHUNATH BABAN,,,,,,,10809,Independent,IND,,190,12,,20,21450,0.886,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,KHAN HUSSAIN ABBASALI,,,,,,,16651,Bahujan Samaj Party,BSP,,145,13,,20,21450,0.676,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,Bandivadekar Deepak Mahadev,,,,,,,10809,Independent,IND,,126,14,,20,21450,0.587,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,dubey ravindranath pashupatinath,,dubey ravindranath पशुपतीनाथ,,,,,7425,Samajwadi Party,SP,,116,15,,20,21450,0.541,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,PANDEY KRISHNAKANT KAILASHNATH,,,,,,,10809,Independent,IND,,89,16,,20,21450,0.415,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,PANDEY SANTOSH ASHOK,,,,,,,10809,Independent,IND,,85,17,,20,21450,0.396,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,AMBHORE RAJESH NARAYAN,,,,,,,10809,Independent,IND,,68,18,,20,21450,0.317,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,RANAWARE PRAMOD JANARDHAN,,,,,,,5792,Nationalist Congress Party,NCP,,67,19,,20,21450,0.312,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,Singh AmarPratap Shambhunath,,,,,,,10809,Independent,IND,,26,20,,20,21450,0.121,,,21450,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,23,PRABHAG NO 23 ,,,NOTA,,,,,,,u10003,,,,180,21,,20,21450,0.839,,,21450,,,,
